-1,-1,-100,-1,-1,-1
-1.0,-1,-0.0546950922379,-1,-1.01299085756,-1
-1.0106796286,-1,-0.0867795148562,-1.00985603997,-1.01035797755,-1
-1,-1,-0.266407227973,-1,-1.04472629012,-1.01944658698
-1.01564298188,-1.02295985453,-0.383123589405,-1.02240831509,-1.16437336837,-1
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-1,-100
-1,-1,-0.0571617580345,-1,-1,-1
-1.00447489684,-1,-0.0803179970709,-1,-1.00958996354,-1
-1,-1,-0.219107274755,-1,-1,-1.00998174922
-1.04543568841,-1.15322788429,-0.358260288434,-1.0044420021,-1.02396277585,-1.10004755879
-100,-100,-100,-100,-100,-100
-1,-1,0.0,-100,-100,-100
-1,-1,-0.0678320384283,-1,-1.00645513957,-1.01029960531
-1,-1.00558057743,-0.00502288123138,-1,-1,-1
-1.01651712633,-1,-0.152911129428,-1.00003605087,-1.0201810677,-1.00766513975
-1,-1.09041164429,-0.390948344056,-1,-1.11900211688,-1
-100,-100,-100,-100,-100,-100
-1,-1,0.0,-1,-1,-1
-1.00240779665,-1,-0.0441691835653,-1.00359813057,-1,-1
-100,-1,-100,-100,-100,-1
-1,-1,-0.150816480711,-1.01729840693,-1.01620263882,-1
-1.00657479939,-1,-0.230102946792,-1,-1,-1.02366224464
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-1,-1,-100,-1,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-1,-1.00208936729,-0.010459330116,-1,-1,-1
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-1,-1.00146043596,-0.0167621923226,-1,-1,-1.00244191584
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-1,-1,-0.016581090098,-1,-1,-1.0
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-1,-1,-0.00429895950627,-1.00270108611,-1.0,-1
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-1.00812606816,-1,-0.00884728559844,-1.0009859237,-1.00070779933,-1
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-5.51482271014,-4.27010239678,-5.12071630196,-4.1931417652,0.655262516981,-5.06220867738
-1.46347637055,-1.52463928539,-0.125481851812,-1.14631214096,-1.42479186775,-1.66233982817
-1.10663677117,-1.16466150828,-0.383666278338,-1.23055236193,-1.29389894551,-1.2950582687
-1.02932864323,-1.07981929654,-0.227363707415,-1.1634171129,-1.14437522489,-1.09910183997
-1.00361967332,-1.00755581334,-0.125892786605,-1.05081340691,-1,-1.01714558998
-100,-100,-100,-100,-100,-100
-6.04272335329,-7.18280721075,-4.77165450692,-0.762526860764,-7.12337858096,-6.95823173184
-0.923050120248,-1.93900071925,-1.77097216963,-2.45390849985,-2.06914752096,-3.12032255638
-1.07469402289,-1.27399546974,-0.469184708871,-1.30068716046,-1.38558929325,-1.3268950265
-1.04608101112,-1.14485661942,-0.218796166951,-1.13443086806,-1.14137623419,-1.11863299274
-1.00582870241,-1.02500956452,-0.134286824717,-1.02123833876,-1.02160332172,-1.07135897532
-100,-100,-100,-100,-100,-100
-4.35556357453,-8.36274751955,-7.88872148864,-8.87812334861,-7.42494411425,-8.32389285032
-1.26160132034,-2.09727820488,-1.72032974795,-2.94801262496,-1.84346068441,-2.66193859344
-1.06867861715,-1.29606397118,-0.586636427088,-1.31313236846,-1.41986154565,-1.31247017604
-1.02526426668,-1.09973705416,-0.181882015723,-1.08512429763,-1.20505771065,-1.11460269897
-1.00536823881,-1.05542945986,-0.125565701187,-1.0350407326,-1.02034300344,-1.01868473785
-100,-100,-100,-100,-100,-100
-9.22236499146,-8.47395623719,-8.33662776423,-8.64303748746,-8.58111279571,-8.55126272196
-1.50574764302,-2.13739015161,-1.91055681973,-2.00382016866,-1.99582880507,-1.97881216465
-1.07345950957,-1.43044457994,-0.727175659835,-1.30705199263,-1.57361418614,-1.39549465584
-1.06537542468,-1.13560880412,-0.231345931043,-1.17095594234,-1.13957231006,-1.09758782292
-1,-1.00268295901,-0.117970989693,-1.03478816577,-1.02600567023,-1
-100,-100,-100,-100,-100,-100
-8.7892169637,-7.69850879334,-7.88896519937,-7.79502369616,-7.76708333742,-7.78191714156
-1.61852775233,-2.42190976424,-2.37761698595,-2.39089438489,-2.40980289467,-2.471238666
-1.0958590642,-1.31321318925,-0.429558816569,-1.37452313481,-1.412137265,-1.39317188254
-1.06244837683,-1.17548571604,-0.195741404284,-1.10536050899,-1.18127079097,-1.17498240626
-1.00633715142,-1.03550986293,-0.083510549784,-1.02774429609,-1.00492954528,-1.00822494647
-100,-100,-100,-100,-100,-100
-9.00175266296,-7.6500079526,-7.83485971102,-7.65877386291,-9.54321726685,-7.87499071672
-2.06574413899,-2.33769265712,-1.07915195865,-2.1585864524,-2.64152275566,-2.18257448188
-1.17681167989,-1.35915255926,-0.399363877722,-1.31900422479,-1.47687981886,-1.28879787681
-1.03683993123,-1.10863777482,-0.180716663487,-1.12521970029,-1.13907555175,-1.12672374257
-1.00121147972,-1.01001947014,-0.0479586017706,-1.02142604491,-1.00144115827,-1.0080386774
-100,-100,-100,-100,-100,-100
-8.76643406115,-7.04040394716,-7.80625098412,-8.73144635425,-8.22211395929,-7.77701841432
-2.24940706119,-2.08343138425,-1.42946520623,-2.34304181598,-2.07388395817,-2.71896544317
-1.17499722873,-1.29917021339,-0.428761451262,-1.27631192709,-1.44817441694,-1.37440631638
-1.01514227029,-1.07241925591,-0.150825292796,-1.05359493929,-1.02035122321,-1.04170057826
-1.00130155573,-1.00238943717,-0.0210415200046,-0.998998746655,-0.999059635208,-1.00581791446
-100,-100,-100,-100,-100,-100
-6.85492209805,-6.98570575371,-5.78366865165,-7.07680661998,-8.58663323021,-7.00953720943
-2.22235993879,-2.15845126151,-1.42476596012,-2.15469302629,-2.56828031804,-2.56099996923
-1.05739733429,-1.32040544705,-0.453711646598,-1.27540992825,-1.17898000926,-1.27230372552
-1.03756924848,-0.999798032499,-0.0312992093983,-1.03965266356,-1.0384811499,-1.06364989587
-1.00202500785,-1,0.0127231582295,-0.999829655458,-1,-1.00132419224
-100,-100,-100,-100,-100,-100
-5.38116815588,-7.05950803536,-9.3283328042,-8.44428827883,-9.45375948808,-6.6019359941
-2.13335391022,-2.14959419518,-1.50588679367,-2.17223549341,-2.32344961994,-2.24565650127
-0.996549981045,-1.13266343029,-0.216913991387,-1.2700984772,-1.10922998354,-1.17031966785
-1.0347239224,-0.988863613563,0.00647050359402,-0.977988109883,-0.972874853644,-0.991450508099
-1,-0.996830985768,0.0471004846504,-0.995799966339,-0.99417283484,-0.99830773452
-100,-100,-100,-100,-100,-100
-8.2823811812,-8.48477779987,-8.64665266735,-2.26098601167,-8.59869149778,-9.27983108449
-1.3358547592,-5.92252167834,-4.82385124667,-5.40948236002,-6.25259549992,-5.23018483941
-1.18017251558,-1.74551950615,-1.72613916828,-2.0310734951,-2.17448880235,-1.71044092949
-1.03688138187,-1.01671872197,-0.814396029424,-1.08905130352,-1,-1.0492472959
-1.02906219978,-1.01850863046,-0.447536081168,-1.04855578294,-1,-1.04374276143
-100,-100,-100,-100,-100,-100
-9.79219378287,-9.9652236689,-9.96378259825,-9.78406854297,-9.78061366041,-9.80186391727
-2.29312954272,-4.75594381612,-4.51463627812,-4.88529166965,-4.25481073793,-4.3484981367
-1.02554280317,-1.79406494084,-1.79640542575,-1.75202166052,-1.91647613772,-1.63832464463
-1.07048640846,-1.13413462672,-0.836462571395,-1.24687048896,-1.11578318883,-1.10220439979
-1.00300862251,-1.00672921881,-0.282562182447,-1.0093709363,-1,-1
-100,-100,-100,-100,-100,-100
-9.91065313377,-10.0,-9.95789082091,-9.97471884675,-9.95855075322,-9.96377058733
-4.50236482778,-4.85733337477,-4.99035830538,-5.0753889193,-4.96454591572,-5.04720830351
-1.23310800038,-1.81285450064,-1.62639386655,-1.89455048987,-1.81838345542,-1.66873416818
-1.13163839406,-1.04723355965,-0.533042320197,-1.17851729745,-1.1026977926,-1.13560547115
-1,-1,-0.18671030591,-1.03410047073,-1,-1.01940401532
-100,-100,-100,-100,-100,-100
-9.84451895778,-10.0,-9.82912121107,-9.67455266029,-10.0,-9.82017964087
-5.60289249792,-5.66090265775,-5.53180885973,-5.61235873362,-5.51148840001,-5.66561503545
-1.70540491421,-2.34064866459,-2.31874262875,-2.59454297418,-2.42838110297,-2.52246633796
-1.06360761279,-1.06899825068,-0.424607634272,-1.14786751278,-1.05841346286,-1.15514718273
-1.02124160234,-1.03297656049,-0.0388865428746,-1.00903317185,-1.01838476025,-1.0242164308
-100,-100,-100,-100,-100,-100
-9.77719747651,-9.62949897117,-9.61360012973,-9.21181859889,-9.59625388078,-9.60680851481
-4.60018645581,-5.1536147132,-5.10847625939,-5.15509294782,-5.16993468251,-5.05311841383
-1.89130480212,-1.93551114751,-1.63701917233,-2.13642190011,-2.06800077711,-1.86153743157
-1.13768405611,-1.06632064029,-0.3739481642,-1,-1.00859183858,-1.05265292729
-1.01158449691,-1,0.0568242713224,-0.981393460227,-0.995322326892,-0.985519553372
-100,-100,-100,-100,-100,-100
-8.78326564955,-9.74396439199,-9.61715066632,-9.6470119613,-9.33869855314,-9.57794171469
-4.38622980938,-4.590897568,-4.38859620414,-4.47267702806,-4.82157004748,-4.59885454026
-1.27180187023,-1.4193338755,-1.24732822094,-1.41654883609,-1.64420770053,-1.27115952019
-1.08626343006,-1.05410023136,-0.113157427562,-1,-1.12724708756,-1.02286391119
-1,-1,0.110608687164,-1,-1,-0.967632321703
-100,-100,-100,-100,-100,-100
-10.0,-9.729002627,-9.58929935447,-9.53475653981,-10.0,-9.56247946879
-3.92234061814,-4.31259035207,-4.27789327989,-4.17458909951,-4.40784589409,-4.21295402893
-1.25674299273,-1.4234391149,-0.610746960587,-1.3967814451,-1.35386183064,-1.37880333871
-1,-0.962694574098,0.163784952985,-0.970137099306,-0.969576852584,-0.992216992923
-1,-1,0.0718266775033,-0.990255573171,-1,-0.98036861576
-100,-100,-100,-100,-100,-100
-8.83559976947,-10.0,-8.07616392051,-9.35021213931,-10.0,-10.0
-2.61096238843,-3.27404602388,-3.25133642127,-3.9016222509,-3.11818766118,-3.47398249895
-1.02215705423,-1.18734889896,-0.529677273484,-1.11842001343,-1.25398044393,-1.04952520448
-1.01783382036,-0.950819543106,0.117645093545,-1,-100,-1
-1.03473286811,-1.01185267559,0.0142217412992,-0.990093187563,-1,-1
-100,-100,-100,-100,-100,-100
-9.08717663286,-10.0,-10.0,-9.11965492235,-9.62430870605,-10.0
-2.63746790345,-2.57899541403,-1.79848524738,-2.81597228742,-3.11388485325,-2.65590338535
-1.10931253584,-0.866399733768,-0.236885341965,-1.04361783389,-1.138766337,-0.928991005431
-1.04195332588,-1,0.296924771945,-0.936950397691,-1,-0.993454194221
-1,-1,-0.0301298720164,-1,-1.01165877532,-1
-100,-100,-100,-100,-100,-100
-10.0,-10.0,-10.0,-9.99998235403,-10.0,-10.0
-3.63656108214,-3.7702203184,-4.28336720461,-3.98830737736,-3.83996320428,-3.99451111768
-1.35656055228,-1.34514055051,-1.34284482974,-1.31578711676,-1.32238605832,-1.29827351013
-1.71738883117,-1.59172801142,-1.68176168799,-1.77711833879,-1.84307669056,-1.70883027443
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-10.0,-10.0,-10,-10.0,-10.0,-9.9655355562
-3.96692423398,-4.20227649881,-3.92110930003,-3.99873471694,-4.39156975367,-4.24354674567
-1.89458120011,-1.62040961089,-1.42733849117,-1.32216712483,-1.5675879627,-1.58080517948
-1.65433760674,-1.7511217749,-1.64492137801,-1.60162995672,-1.57412831643,-1.58603881207
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-10.0,-10.0,-10.0,-9.89324054577,-10.0,-10.0
-7.28194347277,-10,-10,-7.42174642093,-9.82,-7.32355172853
-1.50664831155,-1.4565893662,-1.65199975407,-1.93830022889,-1.49832942083,-1.60784685558
-1.35192605981,-1.37574178245,-1.56601709821,-1.40332093288,-1.41452770226,-1.39315397945
-100,-100,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-10.0,-10.0,-10.0,-9.85881753159,-10.0,-10.0
-6.50452446053,-10,-6.75064728146,-6.60383500296,-6.61287574412,-6.47621189874
-2.11401095377,-2.14711976847,-2.18825600887,-2.04785112428,-2.25031911774,-2.2021611341
-1.52495981937,-1.61959536545,-1.06738698838,-1.60621168664,-1.53153966871,-1.52363302135
-100,-1,-100,-100,-100,-100
-100,-100,-100,-100,-100,-100
-10.0,-10,-10.0,-10.0,-9.27786618578,-10
